,eye_center0_3d_x,eye_center0_3d_y,eye_center0_3d_z,gaze_normal0_x,gaze_normal0_y,gaze_normal0_z,eye_center1_3d_x,eye_center1_3d_y,eye_center1_3d_z,gaze_normal1_x,gaze_normal1_y,gaze_normal1_z,distance
20476,6.82034693390959,6.81065674976542,-14.8872008710515,-0.197194244972185,0.107874349579596,0.974411388712503,-40,15,-20,0.12030553228513,-0.11425865370427,0.986139715737724,2.28500079519218
30765,14.0860134491715,17.3642213400183,-24.0644647944064,-0.456854406547017,-0.490646360555685,0.741990700812371,-40,15,-20,0.673650745447829,-0.288687617112838,0.680333839290165,6.46666792484587
59664,36.2425117093694,23.5596359959287,3.0304601562872,0.0109693166961555,-0.202790195959184,0.979160768471682,-229.726151250707,27.3503018937874,-373.797629340176,-0.322706605990947,-0.0533171917737518,0.944996149998065,2.04019717098255
54934,46.6203541029182,24.3626901763094,-27.8722876452743,-0.470693191228368,-0.365279801527136,0.803130491469195,-46.1050515005849,14.420913820571,-78.5802577210579,0.668480305594511,-0.179542550040884,0.721733021107587,2.32491515681156
18239,35.8507413686351,23.5519168647033,2.36998796970565,-0.008000304803863,-0.256786587241406,0.966435017854774,-229.409670550327,27.5323290541021,-377.165220005646,-0.328714145560875,-0.023382102978339,0.944139972550943,2.05479362777263
11477,13.991808504325,17.0487629323306,-23.793685321018,-0.557501979545922,-0.487787722614708,0.671754925898378,-40,15,-20,0.671450264055228,-0.287179536049455,0.683141608288197,6.08827521389186
29231,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.804473535119809,0.582039114860095,-0.118544506682996,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0391625259676016,-0.154594851658222,0.98720146292467,5.99250489318747
50240,20,15,-20,0.0406535213092335,-0.113724014061638,0.992680280770636,-40,15,-20,0.0761089376883704,-0.146231982446577,0.986318222945157,5.7995176509287
64762,5.63438871596174,6.11588369575913,-14.2658463672051,-0.0761768247045907,0.0731462111305325,0.994407724816724,-40,15,-20,0.145593362815687,-0.115155223872475,0.982619889437874,5.79565441460649
42925,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.931186211181919,0.330630050819996,-0.153544813000731,-34.8467112097478,16.0944486488349,-21.2534762943864,0.184019153427638,-0.265590071832234,0.9463608534359,4.89030251074799
44829,44.4687614674007,23.7688245281715,-27.7478416164822,-0.651843778013506,-0.408074069094919,0.639198907381258,-40.7080890155967,10.9388839298731,-63.2156757016607,0.282452434308261,0.417137910339039,0.86383828701402,4.88722136359279
16658,14.4410217860786,16.813351590654,-24.083354194563,-0.429136989130256,-0.440609895514358,0.788482317198709,-40,15,-20,0.686641186123855,-0.293452644268011,0.665138652530836,1.77977988394521
53785,14.4028910368897,16.0863157436403,-22.8368556198339,-0.580658309286516,-0.190388337551443,0.79157324915697,-74.6391004534052,40.5703119131159,-56.1839332327332,0.713579590885301,-0.683886913738882,-0.151996239060951,5.69439831874135
1251,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.0831531297821919,-0.0678845529115935,0.99422192919057,-34.8467112097478,16.0944486488349,-21.2534762943864,-0.0681182800390698,-0.349068779042661,0.934618043599729,5.1654686524874
59793,35.4127216142467,23.0353218322747,2.02719050450391,-0.0159425176814935,-0.20045525650287,0.979573134722642,-229.292214010649,27.3732066409474,-374.047718368934,-0.314528916399648,-0.0732681875812599,0.946416046692479,2.36073724941317
39934,44.1682082514942,28.5357569616587,11.2867994206464,0.0416683682498924,-0.196699164983743,0.979578065078067,-238.083492920362,27.3667442968958,-373.262881504049,0.983771121058818,-0.120043483719692,0.133356452364023,5.25677768548804
15942,46.6203541029182,24.3626901763094,-27.8722876452743,-0.910632522403382,-0.360680236998159,0.201638725894123,-48.9821789435218,18.1180838753336,-69.2155165174322,0.625293069400141,-0.202554663899551,0.753644601581336,2.04337938244342
1838,8.14883499752315,7.75691815790399,-15.109035710167,0.164340695386801,0.0523685996461467,0.985012520535086,-40,15,-20,0.0847581256462611,-0.127286168520286,0.988237973081564,5.13001603958442
37366,14.2485529819217,16.018454299669,-22.6844894864098,-0.694307471666422,-0.0145644184878747,0.719531106000492,-73.7428106629953,40.1287963184502,-54.677748208652,0.802154476004796,-0.587875351364391,-0.104645916708038,5.04654899990322
3565,14.4640042279079,16.9980703261591,-24.2258428420699,-0.616421079610937,-0.458191252679645,0.640379441096562,-40,15,-20,0.67503939829859,-0.28581361393793,0.680170852677779,4.89150639007585
70740,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.851237594668485,0.510872655612143,0.120015362228381,-34.8467112097478,16.0944486488349,-21.2534762943864,0.179451229283735,-0.172380908345229,0.968546374081608,5.88155982355292
41944,14.1961418191718,17.0537835076256,-24.1150895087628,-0.335258994499354,-0.316812435827837,0.88726055198691,-40,15,-20,0.672155397413237,-0.300289041813785,0.676781806119825,5.25000120616796
3477,14.4640042279079,16.9980703261591,-24.2258428420699,-0.59582444124084,-0.447385409570017,0.66696291540378,-40,15,-20,0.672756473702319,-0.286020015966238,0.682342492856991,5.02532531889584
36339,46.6203541029182,24.3626901763094,-27.8722876452743,-0.768844790544304,-0.362913611642747,0.52647070054971,-47.729138710944,18.9286527358088,-58.8481201999074,0.681570310385181,-0.300908335711549,0.667020303664554,6.25990113462834
2453,20,15,-20,-0.0216532190386102,-0.156667563067914,0.987414002730176,-40,15,-20,0.0077150498403185,-0.186197366177908,0.982482070490028,5.24416099438234
19190,20,15,-20,0.901653024552441,0.181036136614848,-0.392743861256932,-40,15,-20,0.287692827861953,-0.0833324749528959,0.954090423081072,2.16288903655395
50482,20,15,-20,0.0753789213099455,-0.133198492861654,0.988218690230828,-40,15,-20,0.0956992697270037,-0.12806333868514,0.987138000007362,5.52240656577038
62096,38.7482716322775,25.5148845423308,5.29941101946859,-0.0208565698424696,-0.284676378102546,0.958396767129784,-238.864769407343,27.5821314416463,-373.10367349816,0.976866580542886,-0.170404807224986,0.129204819929696,5.71532068847356
28464,46.6203541029182,24.3626901763094,-27.8722876452743,-0.800552263812714,-0.100661778623954,-0.590748067477668,-46.0105511809052,12.738113937031,-80.0025048504871,0.742694670332298,0.0634124232216462,0.666620950196705,5.82710010990811
61923,13.5724208667278,16.6846631423971,-23.8850049278677,-0.413975467894655,-0.447808371300899,0.792522538843052,-73.2115442673078,39.5210775090282,-56.1711116679323,0.788593884062653,-0.58473695843937,-0.190269218356656,5.88006068485985
1835,8.14883499752315,7.75691815790399,-15.109035710167,0.15495414221135,0.0490161985127407,0.986704933652865,-40,15,-20,0.0850941646309874,-0.127424759452155,0.988191233428184,5.04061823496694
43684,14.8093411504313,16.6424907929802,-23.5673207984258,-0.744511364445839,-0.287539666411871,0.602514537958003,-75.3744848782175,40.6433826044643,-57.6518049696782,0.671048941232247,-0.740060988639574,-0.0447554640786554,4.54969436702263
61504,13.8620124887916,16.9285869366446,-23.9926073802282,-0.458778399839432,-0.520004604217465,0.72049815505205,-73.2115442673078,39.5210775090282,-56.1711116679323,0.759578432906923,-0.607480961848916,-0.232395105916151,6.18496880630022
10906,20,15,-20,-0.025846531342109,-0.136223167882759,0.990340954090846,-40,15,-20,-0.0606506150016344,-0.146765721820193,0.987310146711013,6.25279364998581
3162,13.1283060331065,15.7961427333598,-23.7287945296325,-0.584727176803881,-0.493165629401942,0.644113181578788,-74.0762379358506,39.5245736901391,-57.2088209210812,0.689794061828083,-0.713089108964984,-0.125252045660896,5.12151007901411
57438,15.3999166476302,17.1244031669555,-23.7203735230646,-0.415954599378816,-0.44216989764174,0.794649326983357,-40,15,-20,0.682442258607521,-0.296531746113681,0.668087933743333,2.22931033270001
41121,20,15,-20,0.053610227329527,-0.0511323705635751,0.997251936175722,-40,15,-20,0.037854663813161,-0.0196387928822885,0.999090257304974,4.99093697406854
4681,46.6203541029182,24.3626901763094,-27.8722876452743,-0.663355097732818,-0.410209077707304,0.625850243171964,-45.970102434032,18.2316097044052,-42.8934648951667,0.552357250971129,-0.482988451832803,0.679428894510507,4.98444401015124
3837,14.5334223220735,16.96443887152,-24.2624774623341,-0.614755970034613,-0.479097367261852,0.626530773377944,-40,15,-20,0.675597773773833,-0.285110749904885,0.679911397433896,5.13165267199167
19574,20,15,-20,0.934086559786741,0.136862354644565,-0.329774157124108,-40,15,-20,0.242416157497765,-0.04540587168883,0.969109237083311,2.36477264821324
15702,46.6203541029182,24.3626901763094,-27.8722876452743,-0.519057550429054,-0.364999636100346,0.772887135996715,-46.3303276986995,14.7079793642105,-81.3430402458297,0.68577425164457,-0.190422952618518,0.702461938397644,1.80037732411851
57747,15.432892356293,17.1566873972157,-23.6559419080443,-0.468672474514552,-0.428692390103301,0.772378758317398,-40,15,-20,0.684231754164124,-0.295682946061159,0.666632208944392,2.11936332758695
31134,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.796155389525666,0.600763530733121,-0.0722480163762971,-34.8467112097478,16.0944486488349,-21.2534762943864,0.13840245072059,-0.24330394903193,0.960024973643917,6.57780764032856
50475,20,15,-20,0.0817646185412691,-0.125634878960021,0.988701382796394,-40,15,-20,0.0956804573082598,-0.130817141177708,0.986778660928262,5.44262184387059
52744,34.9868430810301,23.1587725222316,1.32654274285841,-0.0251444208923737,-0.284603072039725,0.958315631451109,-239.344762520038,27.9380495926006,-373.303707160947,0.980486914694567,-0.163064861981452,0.109796452127105,5.64749743932437
14296,13.1464039095834,15.0568098627557,-21.1878944142866,-0.506081098434478,-0.311213343727325,0.804380616681811,-73.6890670580857,40.1848218419816,-54.6300556934653,0.75611240968389,-0.600970283762966,-0.259092149545063,2.08231271811043
72171,46.6203541029182,24.3626901763094,-27.8722876452743,-0.748753339104112,-0.36746387563137,0.551669046880841,-47.4754623530676,15.5539043849479,-78.3399742873402,0.68400711571953,-0.0599619771411824,0.727006758525924,5.51635498113778
46864,45.5140850969653,30.031076154562,11.5619173396364,-0.112408631469737,-0.3810561300129,0.9176930452775,-231.35293712326,26.6053052608321,-353.07210354092,0.83843109701959,-0.340211146955586,0.425781247869951,4.94213664434644
6694,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.800865347356774,0.576864755196297,-0.160753692385062,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0569141562054199,-0.254812295163499,0.965314183598758,6.2874246422311
19614,20,15,-20,0.926854878388152,0.146422226750903,-0.34568853889215,-40,15,-20,0.217073736657203,-0.0446600623202627,0.97513305332515,2.32459755719796
25711,43.0854668158862,27.9312671964229,9.99282113026299,0.0351716658660951,-0.234371183399572,0.971510731959296,-238.178199856397,27.6498767238755,-373.111748457399,0.976193655470161,-0.169217992657207,0.135687943388022,5.69819403798678
70872,24.568831712113,18.5714647799622,-9.50691030965808,-0.437765044299304,0.0337787242510533,0.898454653155962,-55.2704642336116,33.0649569276618,-35.1453215029973,0.621265552756539,0.179346784719508,0.762800002470429,5.56421138656198
58952,5.86829405802026,6.57758046212309,-14.7844886566748,-0.486569542923073,0.0573493525835769,0.871757495900021,-40,15,-20,0.122034165030595,-0.1258295587266,0.984517437486993,2.37965841130996
56103,13.1281547915586,16.2649200708303,-23.7035952088326,-0.56556165655146,-0.474157410252707,0.6747701556391,-73.4241712009716,39.6626463909712,-56.4684732788669,0.829632692975826,-0.556168912160287,-0.0488439954561645,2.45515148639657
33778,47.6744265448921,31.3130768878482,14.5932122965888,-0.0198081588277964,-0.251745708540089,0.967590685711423,-239.692682822288,27.6624577037984,-373.146322223446,0.965913595249824,-0.178108898679796,0.187851395317228,6.49058658962428
33482,47.6710348248755,31.2731171765645,14.541164965962,-0.0957663907001505,-0.31452828240695,0.94440497562137,-239.403926138327,27.7864760673149,-373.014094656598,0.961281196649752,-0.182255161152151,0.206691841157372,6.42228866943212
36091,46.6203541029182,24.3626901763094,-27.8722876452743,-0.223766126022489,-0.385115829131834,0.895329279649106,-47.9628908635513,18.0461672227488,-67.0442940417538,0.620159889842739,-0.559639505567667,0.549732057313578,6.32353848646014
67870,14.0351021827686,17.1222332900148,-23.99192135266,-0.483988184817424,-0.419707197234161,0.767855002944553,-40,15,-20,0.673253131141477,-0.296148935910451,0.677514597014193,5.51591646328771
23562,40.2903881455724,26.0716654052452,7.11610927737675,0.0043130838158481,-0.189099206255214,0.981948515708255,-229.617269908029,27.5754352634711,-376.594218312031,-0.32058871705845,-0.087113355943157,0.943204186648436,2.26519449440791
23775,40.2563848751146,26.0498343568403,7.08975072055946,-0.0319745132054867,-0.239170395722528,0.970451004592814,-229.584609159391,27.6080768112477,-376.569724963008,-0.253734381076559,-0.0892795910987329,0.96314485850932,2.32268686438016
64106,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.857459057219934,0.500538524525823,-0.119269236004149,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0478230477400484,-0.194486822147888,0.979738655007379,5.66427551269159
68382,47.0541097175017,30.7974912128821,13.9124776172815,-0.0441887250189261,-0.301525871590752,0.952433465047632,-239.566747957191,27.594950705915,-373.157602024136,0.943561031407402,-0.230896584054698,0.237443356363726,5.58884827317489
53931,14.4028910368897,16.0863157436403,-22.8368556198339,-0.666411533394501,-0.253116656223293,0.701304232484825,-74.6720713874152,40.5732445996424,-56.2305664218158,0.696321621000821,-0.70238484845197,-0.147620204551721,5.83229602811328
59805,35.396716945889,23.0298723953814,2.01380659102094,-0.0121738742865608,-0.203180222095296,0.979065674065924,-229.292214010649,27.3732066409474,-374.047718368934,-0.328203087353826,-0.0730565303395745,0.941777827741851,2.3159670470615
65078,20,15,-20,-0.0232421057550962,-0.147440071930235,0.988797871007657,-40,15,-20,0.0316167203440829,-0.252729375169248,0.967020292404066,5.87369108009891
7070,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.84000094890088,0.522244823611062,-0.147169120596248,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0224379862221343,-0.261787437077046,0.964864692359984,6.12225652718866
55828,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.841482872029646,0.540229313586419,0.0076723414082566,-34.8467112097478,16.0944486488349,-21.2534762943864,0.168668898606278,-0.177449434982129,0.969568203205669,2.14221063978385
55434,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.861164051719208,0.507381081394701,-0.0309986172159533,-34.8467112097478,16.0944486488349,-21.2534762943864,0.161679180158067,-0.16865821205864,0.972324148732612,2.46815919993086
39054,5.31812749294359,5.95903269585563,-14.0514377364066,0.101891651551968,-0.0707587168968262,0.992275816155532,-40,15,-20,0.149719163177687,-0.10389968319626,0.983254304851542,4.81407488127921
46057,20,15,-20,-0.102757556612583,-0.163641333476443,0.981153605984844,-40,15,-20,-0.0264081857297322,-0.199180470203081,0.97960693546756,4.75914358953186
62224,39.9528050130205,26.1762484253592,6.76218087363071,0.0129903404884472,-0.241933332159598,0.970205913115431,-238.902902286249,27.6648615196598,-373.54806650284,0.979878700247705,-0.166281823150972,0.110399674322243,5.83680633175876
62857,39.7655138545198,26.0227701995111,6.60243983688107,0.0179373480489897,-0.250086259311623,0.968057392125327,-238.948164559875,27.6707788104896,-373.53359818362,0.988020663987652,-0.146535494937976,0.0483995481041079,5.96355293859423
35842,14.3828746810555,16.0318756619971,-22.0698144490167,-0.726571922893784,-0.166889510619918,0.666514164971364,-75.2651400945298,40.8069635661326,-57.3489999690711,0.719339261133712,-0.653892015901554,-0.234470166400347,6.41250085956624
17246,5.86829405802026,6.57758046212309,-14.7844886566748,-0.0362154006480784,0.0008191774239273,0.999343671468553,-40,15,-20,0.118790478624875,-0.115742911658816,0.986150293103852,2.18265545129665
1341,8.16481043657682,7.76126994498499,-15.1187711530408,0.0462795185886409,0.0990859219062969,0.994002105751886,-40,15,-20,0.0820704406594562,-0.132579514822666,0.987768755842859,4.99260836407788
37963,46.6203541029182,24.3626901763094,-27.8722876452743,-0.946012252812896,-0.295711377132522,-0.132723769394391,-48.114864903375,14.898128363482,-81.0946173706452,0.731960367444411,0.220518571474008,0.644674786326956,5.15414778504665
62631,39.7376466257055,26.0226146581843,6.60189329779484,0.0295879896311494,-0.248816352422811,0.968098638381748,-238.931303293887,27.6548010924224,-373.530752630873,0.989305139988468,-0.137286806321589,0.049271419732095,5.96452553709673
6797,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.82461443684014,0.546908456386975,-0.14457583092355,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0286254593092268,-0.260870464938472,0.964949316597572,6.37930385659371
42896,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.935461499119947,0.3248742007461,-0.139170892624298,-34.8467112097478,16.0944486488349,-21.2534762943864,0.160611398687543,-0.269408021965943,0.949538464893355,5.17197958829099
56327,13.1281377243984,16.2664317261391,-23.7046791802556,-0.551205943382698,-0.416668639919772,0.722882599380423,-73.4241712009716,39.6626463909712,-56.4684732788669,0.804280627243356,-0.588377991757236,-0.0833307353667046,2.20561414773645
39225,5.31812749294359,5.95903269585563,-14.0514377364066,0.0516296808904549,-0.0551198612565467,0.997144010134047,-40,15,-20,0.149485732656268,-0.10327943669942,0.983355161519616,4.56884732521425
32212,20,15,-20,0.0431105004777894,-0.156777668323853,0.986692580018463,-40,15,-20,0.0008473740500328,-0.201924162430917,0.979400793640577,6.34506930752441
13268,20,15,-20,0.0253749907850302,-0.0996867588854027,0.994695259838702,-40,15,-20,0.0741593193297697,-0.111632876809796,0.990978554849556,1.92848765006502
9482,5.9448688132038,6.56043804406384,-14.2489888256377,-0.144166500194492,0.177935165060112,0.97342441784491,-40,15,-20,0.0874322460347959,-0.140856827311,0.986161729410136,6.20379579278167
52875,14.1074845760987,17.3500083929099,-24.0768324087645,-0.352325302098299,-0.515974591845359,0.780792611434917,-40,15,-20,0.680626409593925,-0.29066449433567,0.672504157827944,5.7815199653969
50002,20,15,-20,0.0512128466609507,-0.115326354564838,0.992006590844873,-40,15,-20,0.0466695054140506,-0.133806674653169,0.989907940710988,5.85647163832633
17661,35.5490278218705,23.3757400336816,1.97979497951246,-0.064988501906223,-0.307650546022338,0.949277428443415,-227.54886003399,27.6145458835667,-375.017431644025,-0.30263306939782,6.73681548380226E-06,0.95310714259283,2.01648611959553
41053,13.4283581026831,16.5710149782316,-23.8274226081538,-0.610454430746424,-0.36228232656402,0.704341468210853,-73.0637147702864,39.5642362677391,-55.9823055436162,0.791882267236478,-0.597501083849971,-0.126154388090645,5.12097470188682
16597,14.4424081799669,16.815063520808,-24.0858933601646,-0.405195811880449,-0.463555989268446,0.787992511923747,-40,15,-20,0.686401953607592,-0.293576886947657,0.665330721922416,2.21524643081358
25677,43.0077936195524,27.8482225490841,9.95286156856434,0.0140658376599508,-0.275964375349815,0.961064938361977,-238.178199856397,27.6498767238755,-373.111748457399,0.968991515755951,-0.181991243046391,0.167136560475004,5.73001672750953
57835,15.4610564146177,17.1795203647012,-23.623035273217,-0.47534772578976,-0.410237565763098,0.778299222165403,-40,15,-20,0.684282824985667,-0.295995265622024,0.666441158812226,2.1765745533658
29098,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.832162386396489,0.549923612895635,-0.0713427126391538,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0098483550503022,-0.10876801928697,0.994018374016896,5.66023913873529
70054,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.874104240176929,0.479036023682927,0.0804130917125025,-34.8467112097478,16.0944486488349,-21.2534762943864,0.129452562843473,-0.142615301240028,0.981276163893464,5.45278591970761
30117,20,15,-20,0.0701850672126496,-0.113143363162343,0.991096683332494,-40,15,-20,0.0738009389711539,-0.13940640117882,0.987481279173102,5.50022267781635
51272,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.852690562403991,0.516324266967466,-0.0795490799926358,-34.8467112097478,16.0944486488349,-21.2534762943864,0.063247413310198,-0.211867381519792,0.975249700003807,5.80790650315725
55157,46.6203541029182,24.3626901763094,-27.8722876452743,-0.910145108152796,-0.405356162964307,0.0855702240992132,-47.8698647247276,15.7636183139703,-81.1444403132012,0.610098789796192,-0.168742627366078,0.774148172121342,2.24300544042803
53098,14.0703528384819,17.3794035648069,-24.0646928226166,-0.410585246781998,-0.489617557312404,0.769216746240226,-40,15,-20,0.68054857973789,-0.290484090050615,0.672660853658221,5.81663843787074
47228,45.2960511997273,29.9027869912196,11.4452093514534,-0.0695902322887121,-0.307931867732237,0.948859928759213,-231.476802571185,26.6186748658735,-353.149874794452,0.82836710769457,-0.327496599232081,0.454482026466564,4.90167315075496
45691,14.7434182880249,11.7112516562924,-17.710833396958,-0.0470931052483322,0.143082533286736,0.988589716771482,-40,15,-20,0.110318133444501,-0.134703623896514,0.984725770528256,4.97911223615335
24654,14.9440310746812,17.1708675491133,-23.8617328408974,-0.291750993719005,-0.521357721600528,0.80191488562782,-40,15,-20,0.684380399815776,-0.286089567916815,0.670653582318896,5.58454357055904
33839,47.5986197870609,31.2460266734173,14.5539987659349,-0.0325877093016013,-0.236545021652974,0.971073886959004,-239.692682822288,27.6624577037984,-373.146322223446,0.966234952140931,-0.173675245487661,0.190333723669803,6.47662929049333
24183,14.7979368448386,17.2119084449746,-23.9744512978078,-0.276290014780521,-0.511296082360089,0.813781385813048,-40,15,-20,0.682949614172523,-0.286812808056928,0.671802231044302,5.81782180799605
66067,14.5215798903015,17.3855846743402,-24.0644370662019,-0.327274801481733,-0.494131826808477,0.805434629284096,-40,15,-20,0.675847128386513,-0.287930992821572,0.678473582702001,5.95498589491614
67581,14.0382912423167,17.1144436772292,-23.9924058018601,-0.415663169422753,-0.384664656655861,0.824170632518085,-40,15,-20,0.672575511131198,-0.297037234071289,0.677798689436536,5.62993329435531
54832,46.6203541029182,24.3626901763094,-27.8722876452743,-0.408081145892163,-0.404165864110862,0.818608412279558,-47.0060968804744,15.5534393099897,-80.2123151154582,0.69384363584935,-0.0185677656747333,0.719886273705231,2.29382788985523
60763,14.5491556400917,16.3135768617251,-23.0638402690018,-0.726346934365256,-0.15933835851495,0.66860408198272,-73.9799837015324,40.3284739804516,-55.0556856669192,0.708927282669876,-0.680383697063731,-0.185742113308198,5.68359061119998
46904,45.4646897941103,30.0026854374268,11.5169346659344,-0.112602158784879,-0.347779373762712,0.930790127269408,-231.45032278318,26.6134545191122,-353.097148255888,0.825561950793738,-0.32445853290958,0.461707835999998,4.91883479680013
60747,14.5491556400917,16.3135768617251,-23.0638402690018,-0.724811957214859,-0.15654912493496,0.670924733603155,-74.0918198504953,40.2810262115815,-55.1889691192659,0.705547194211283,-0.680211947694149,-0.198783457447336,5.98822654314328
8277,14.3453467245474,16.0264590851356,-22.0196597041211,-0.78098968117409,-0.0791104734723662,0.619513237055166,-75.3351462228084,40.8059007175286,-57.4450322783294,0.709289615271744,-0.682683935856833,-0.175644201130253,6.07122314341764
23690,40.2078796706266,26.0242717050605,7.04206402659921,-0.0150093843730441,-0.18921713627666,0.981820550671049,-229.576891063858,27.6002342478548,-376.671399914078,-0.303636652770231,-0.069295582996352,0.950264650122104,2.22375996175692
14952,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.87288272681808,0.474603788076817,-0.113256300335871,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0482698494350791,-0.207428018230393,0.977058667065866,1.97990339841869
13057,20,15,-20,0.0453930637810847,-0.107582098732985,0.993159383881949,-40,15,-20,0.0799758032072779,-0.129504116367118,0.98834839745169,1.69952549345965
49752,5.10175112092332,5.95064840059763,-13.9989338866976,-0.191963724500455,0.1919048609447,0.962456468013857,-40,15,-20,0.0980288147000485,-0.13397205401947,0.986124657551117,6.02581050402943
250,47.3280066307735,31.1228792569454,14.1055227545523,-0.041833135302233,-0.208216286405418,0.977187784853209,-239.053286806942,28.1898473680189,-370.549060217464,0.985072330975979,-0.107136774134966,0.13473757595231,4.86698108039384
29254,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.802191343345799,0.580663931861142,-0.138990815871489,-34.8467112097478,16.0944486488349,-21.2534762943864,0.0029359667984783,-0.149619692873505,0.988739261688033,6.06179656333031
58033,25.7567345868259,17.6915639480705,-6.01669224706353,-0.567985111309263,0.0344840355358955,0.822316097753268,-68.539426876325,38.0293401658656,-50.7045708724183,0.586459620868408,0.316277156736621,0.745676788707736,2.46751641366204
40438,13.3496287115577,16.5031597085307,-23.8017484562646,-0.609838755720721,-0.398152613883833,0.68525264543705,-73.3400633048314,39.6319601496046,-56.3350982330755,0.763577699963747,-0.645005103361776,-0.0302904730127832,4.8186137126186
57503,15.4039085476855,17.1344160525536,-23.7144424115599,-0.367832820236759,-0.433922716746887,0.822441543362002,-40,15,-20,0.683677701149143,-0.294604112499883,0.667677480412196,2.1384173382038
23218,39.1980850308704,25.3277338991342,5.88707466695663,0.0168724579994998,-0.166535635413242,0.98589107019922,-230.494204963435,27.6716018834855,-377.915783620099,-0.309977092926129,-0.0509174402355166,0.949379595388972,2.4114923690122
70165,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.842655633969852,0.533631497074789,0.0718951171400867,-34.8467112097478,16.0944486488349,-21.2534762943864,0.145145311154957,-0.159034145779925,0.976545431163231,5.73728734544131
19461,20,15,-20,0.914353313903082,0.138959349767087,-0.380326591848058,-40,15,-20,0.276370692775114,-0.0624323553838941,0.959021084844449,2.40570315555917
63413,33.263898937442,18.1707608823995,9.05030249041815,-0.259742928170825,0.0572354794959709,0.963980140434497,-69.8549039442142,38.497276871168,-52.1548981563409,0.765038227085835,-0.0757483154763104,0.639514428140495,5.96485378135424
3764,14.5334223220735,16.96443887152,-24.2624774623341,-0.6307455823363,-0.453784082749604,0.629475985726495,-40,15,-20,0.673750251070998,-0.285907325859603,0.681408541333008,4.93893514323093
845,-24.3053660680545,-8.44715011637297,-75.5982627128595,0.0925114141725309,-0.102403867877474,0.990431767509267,-34.8467112097478,16.0944486488349,-21.2534762943864,-0.0336647568518041,-0.35819477122787,0.933039758001299,5.20065366967668
9107,47.775215901105,31.3497880496047,14.8666684397478,-0.0168464183093255,-0.238251437811123,0.971057387887596,-239.658130635384,27.7808985198672,-372.438284980754,0.981296845330378,-0.117570474719846,0.152425997844192,6.00264734886652
23945,40.3095887266485,26.0829508394439,7.13956965922883,-0.0049012617549836,-0.176051645123308,0.984368729634676,-229.529200873817,27.6236536980903,-376.560044350286,-0.316554372383184,-0.0833178387174275,0.944908179177504,2.31071741289491
68191,14.0122991047653,17.1808539725893,-24.0034251831054,-0.459040371716677,-0.400282768790923,0.793130280687409,-40,15,-20,0.67404579147765,-0.295908691287376,0.676831084844557,5.39697555447938
69247,20,15,-20,0.0238778867523439,-0.095446097195196,0.995148174421502,-40,15,-20,0.0340594163047061,-0.124467273481506,0.99163897361543,5.53065646910271
46208,20,15,-20,-0.161243973898448,-0.181741157445861,0.970036356314378,-40,15,-20,-0.0438801990840478,-0.197224237360855,0.979375887147409,4.55322431967961
59292,5.86829405802026,6.57758046212309,-14.7844886566748,-0.0500614143111777,0.0596980277232042,0.996960380498204,-40,15,-20,0.119425559198647,-0.121422027091401,0.985390393269138,2.22366999485261
62962,33.3043427799466,18.169311196432,9.12744824766259,-0.394764534069077,-0.0510175009719564,0.917364800521473,-53.5312530052423,32.311024954821,-33.484302244073,0.720132092527148,0.114320603747005,0.684354125341107,5.80286034650323
67924,14.0301449976309,17.1425613510506,-23.993278360973,-0.464183195103064,-0.42067133150161,0.779467505568111,-40,15,-20,0.673569423712368,-0.296230943220982,0.677164278235493,5.75584860942401
32651,13.0141489996171,15.2178884481309,-21.7227536425486,-0.433528525076681,-0.463393479134576,0.772864478055753,-73.6918962279307,39.4126656275297,-56.6943797718479,0.752185699527723,-0.638972532520633,-0.161030357728468,6.56823458966949
22583,31.1436507121037,16.6259508324008,5.53428868366888,-0.522302199585096,0.0645225270179533,0.85031597410362,-69.200668614627,38.0450977376603,-51.3052558036598,0.437632050206655,0.267109038028891,0.85856330601488,2.08056692442737
